word,spearman_corr
khair,0.01967690236309755
kisame,0.01967690236309755
meghan,0.01967690236309755
jao,0.01967690236309755
tamanna,0.01967690236309755
itni,0.01967690236309755
immortality,0.01967690236309755
titli,0.01967690236309755
ghagra,0.01967690236309755
ainvayi,0.01967690236309755
namumula,0.01967690236309755
triangle,0.01967690236309755
paninindigan,0.01967690236309755
bizarre,0.01967690236309755
evil,0.01967690236309755
dooba,0.01967690236309755
banana,0.01967690236309755
bee,0.01967690236309755
uska,0.01967690236309755
marvin,0.01967690236309755
trainor,0.01967690236309755
1920,0.01967690236309755
simmba,0.01967690236309755
2019,0.01967690236309755
eternal,0.019657843616385513
hearts,0.019570830948134894
aaja,0.019516837666119186
jab,0.01943342969268862
girl,0.019384569639264177
bulleya,0.019357723866517035
naa,0.01916027666265619
oye,0.01896282945879535
rabba,0.01896282945879535
celebrate,0.01875001082158955
bheegi,0.01875001082158955
lihim,0.01875001082158955
tanging,0.01875001082158955
hometown,0.01875001082158955
saw,0.01875001082158955
lullaby,0.01875001082158955
sajde,0.01875001082158955
savage,0.01875001082158955
ladka,0.01875001082158955
khalasi,0.01875001082158955
krauss,0.01875001082158955
demonyo,0.01875001082158955
maula,0.01875001082158955
chudiyan,0.01875001082158955
ground,0.01875001082158955
bhaagi,0.01875001082158955
ere,0.01875001082158955
alison,0.01875001082158955
kaun,0.01875001082158955
save,0.01875001082158955
coke,0.018741688590471203
naina,0.018715057569575172
reckless,0.01871009703785347
yaad,0.018694301261544602
aye,0.018694301261544602
mess,0.01841787517613942
piyesa,0.018386283623521685
khudaya,0.01828361107751405
daughter,0.01814144909073424
raabta,0.0180378302316469
arms,0.018021556792383667
class,0.017959797663182266
help,0.017826358051803336
calling,0.017704467744050618
darmiyaan,0.017700278232411812
tacoma,0.017700278232411812
spirit,0.017700278232411812
harry,0.017700278232411812
middle,0.017700278232411812
kahein,0.017700278232411812
coaster,0.017700278232411812
sejal,0.017700278232411812
gerua,0.017700278232411812
wala,0.017700278232411812
mmmm,0.017700278232411812
act,0.017700278232411812
sanu,0.017700278232411812
kashmir,0.017700278232411812
gu,0.017700278232411812
zamaana,0.017700278232411812
crazier,0.017700278232411812
choose,0.017700278232411812
chain,0.017700278232411812
raid,0.017700278232411812
kanyakumari,0.017700278232411812
heartbeats,0.017700278232411812
ridin,0.017700278232411812
ab,0.017700278232411812
kenny,0.017700278232411812
wayne,0.017700278232411812
emotions,0.017700278232411812
hawayein,0.017700278232411812
paniyon,0.017700278232411812
palagi,0.017700278232411812
ferrell,0.017700278232411812
bachcha,0.017700278232411812
drop,0.017700278232411812
mariah,0.017700278232411812
manchala,0.017700278232411812
blah,0.017700278232411812
gutar,0.017700278232411812
ii,0.017700278232411812
great,0.017700278232411812
hozier,0.017700278232411812
billo,0.017700278232411812
saathiya,0.017700278232411812
carey,0.017700278232411812
unang,0.017700278232411812
sierra,0.017700278232411812
lil,0.017700278232411812
gulabi,0.017699167354085953
knows,0.01749159559711638
line,0.017446479143044414
favorite,0.017394881422843175
drunk,0.01735735455719557
film,0.017057008688964353
dawn,0.017044668849186224
moon,0.01697835466541219
boy,0.016892576319295978
mar,0.016867097663420653
ke,0.016758038166920414
omarion,0.01667288037917403
kaafi,0.01667288037917403
sure,0.01667288037917403
kadam,0.01667288037917403
shubhaarambh,0.01667288037917403
gali,0.01667288037917403
thank,0.01667288037917403
2012,0.01667288037917403
zyada,0.01667288037917403
sadi,0.01667288037917403
saavdhan,0.01667288037917403
humise,0.01667288037917403
aaron,0.01667288037917403
neville,0.01667288037917403
liye,0.01667288037917403
manila,0.01667288037917403
thumakda,0.01667288037917403
chashni,0.01667288037917403
soniya,0.01667288037917403
lashkara,0.01667288037917403
mangal,0.01667288037917403
shayad,0.01667288037917403
chura,0.01667288037917403
radha,0.01667288037917403
chori,0.01667288037917403
lagi,0.01667288037917403
tainu,0.01667288037917403
chaar,0.01667288037917403
raining,0.01667288037917403
shubh,0.01667288037917403
manike,0.01667288037917403
beneath,0.01667288037917403
rain,0.016642203027908378
phir,0.016585565124310798
loves,0.016575767614648483
shes,0.016552245173703465
te,0.0163435778737429
live,0.01629469857218285
kare,0.016277547486287885
nights,0.016027491024174827
mohabbat,0.015866857302257332
don,0.015858959414102897
tha,0.015858959414102897
waiting,0.01579759873009561
dancing,0.015771555563923297
sab,0.015724695315477523
house,0.01571795551630286
milo,0.015701319365786125
denge,0.015701319365786125
