word,kendall_corr
ishare,0.013022909438511606
southside,0.013022909438511606
shukran,0.013022909438511606
fool,0.013022909438511606
chahne,0.013022909438511606
jalaa,0.013022909438511606
dost,0.013022909438511606
huh,0.013022909438511606
bakhuda,0.013022909438511606
satyaprem,0.013022909438511606
gravity,0.013022909438511606
peeli,0.013022909438511606
em,0.013022909438511606
balle,0.013022909438511606
alfaazo,0.013022909438511606
gusto,0.013022909438511606
aaunga,0.013022909438511606
katha,0.013022909438511606
711,0.013022909438511606
al,0.013022909438511606
aao,0.013022909438511606
craving,0.013022909438511606
katy,0.013022909438511606
50,0.013022909438511606
aashiqui,0.013022909438511606
deeply,0.012996443414237877
aur,0.012982228618978513
smile,0.012974265866427984
rani,0.012967336902009984
better,0.012711596755775654
fighter,0.012695114585077119
break,0.012539069495205564
ghost,0.012492045156729652
dulhania,0.012448263784686862
tumhari,0.012361032622311932
banke,0.012295526355103071
slowed,0.01218003265408447
saan,0.01218003265408447
grace,0.01218003265408447
hosanna,0.01218003265408447
adams,0.01218003265408447
aayee,0.01218003265408447
alaina,0.01218003265408447
roll,0.01218003265408447
fallingforyou,0.01218003265408447
ready,0.01218003265408447
boots,0.01218003265408447
pagalala,0.01218003265408447
filhaal2,0.01218003265408447
dhaage,0.01218003265408447
kissed,0.01218003265408447
set,0.01218003265408447
khaas,0.01218003265408447
knockin,0.01218003265408447
leja,0.01218003265408447
lauren,0.01218003265408447
intehaan,0.01218003265408447
kuchh,0.01218003265408447
bout,0.01218003265408447
mitthi,0.01218003265408447
climax,0.01218003265408447
khushboo,0.01218003265408447
gal,0.01218003265408447
finally,0.01218003265408447
moh,0.01218003265408447
mitti,0.01218003265408447
darasal,0.01218003265408447
baby,0.012072121733212452
boogie,0.01203350128626763
beer,0.011699419323502443
fate,0.011692868696781558
roses,0.011614261176130925
real,0.011531759629521614
dreaming,0.011516001775317634
ex,0.011509451148596748
barbaad,0.011509451148596748
marry,0.011482018035145532
jeetegaa,0.011443944881387887
jiyegaa,0.011443944881387887
crakk,0.011443944881387887
mean,0.011437394254667003
thinking,0.011352236107295485
whistle,0.011318631105164427
hotline,0.011318631105164427
ikot,0.011318631105164427
